Season,TeamID,TeamName,FirstD1Season,LastD1Season,num,count,win_count,win_rate,season_elo
2022,1318,Northeastern,1985,2024,218,31.0,9.0,0.2903225806451613,43.20650169941473
2022,1319,Northern Arizona,1985,2024,219,30.0,7.0,0.23333333333333334,29.22759196777281
2022,1320,Northern Iowa,1985,2024,220,29.0,18.0,0.6206896551724138,61.83645325410487
2022,1321,Northwestern,1985,2024,221,30.0,14.0,0.4666666666666667,62.929290190393445
2022,1322,Northwestern LA,1985,2024,222,29.0,6.0,0.20689655172413793,27.37074648461892
2022,1323,Notre Dame,1985,2024,223,31.0,21.0,0.6774193548387096,75.24053022077001
2022,1324,Oakland,2000,2024,224,30.0,18.0,0.6,49.548398539817086
2022,1325,Ohio,1985,2024,225,32.0,23.0,0.71875,61.88267374406141
2022,1326,Ohio St,1985,2024,226,30.0,19.0,0.6333333333333333,78.89911459118014
2022,1327,Okla City,1985,1985,227,0.0,0.0,0.0,50.0
2022,1328,Oklahoma,1985,2024,228,33.0,18.0,0.5454545454545454,76.70693993811574
2022,1329,Oklahoma St,1985,2024,229,30.0,15.0,0.5,77.76797869569171
2022,1330,Old Dominion,1985,2024,230,31.0,12.0,0.3870967741935484,49.728011684178455
2022,1331,Oral Roberts,1985,2024,231,28.0,16.0,0.5714285714285714,53.065912007143126
2022,1332,Oregon,1985,2024,232,32.0,18.0,0.5625,69.71236692491749
2022,1333,Oregon St,1985,2024,233,31.0,3.0,0.0967741935483871,50.67522590096911
2022,1334,Pacific,1985,2024,234,28.0,6.0,0.21428571428571427,41.12074120720885
2022,1335,Penn,1985,2024,235,28.0,12.0,0.42857142857142855,50.70382402533596
2022,1336,Penn St,1985,2024,236,31.0,14.0,0.45161290322580644,67.23416185150546
2022,1337,Pepperdine,1985,2024,237,31.0,6.0,0.1935483870967742,39.80870679692946
2022,1338,Pittsburgh,1985,2024,238,32.0,11.0,0.34375,56.00675455211899
2022,1339,Portland,1985,2024,239,30.0,16.0,0.5333333333333333,41.45917966911895
2022,1340,Portland St,1999,2024,240,29.0,12.0,0.41379310344827586,41.97855901231284
2022,1341,Prairie View,1985,2024,241,27.0,8.0,0.2962962962962963,36.99260204064237
2022,1342,Presbyterian,2008,2024,242,29.0,9.0,0.3103448275862069,26.98499978471473
2022,1343,Princeton,1985,2024,243,27.0,21.0,0.7777777777777778,59.87754307997723
2022,1344,Providence,1985,2024,244,30.0,25.0,0.8333333333333334,76.79560577234113
2022,1345,Purdue,1985,2024,245,34.0,27.0,0.7941176470588235,86.55179031119764
2022,1346,Quinnipiac,1999,2024,246,30.0,13.0,0.43333333333333335,38.33237794049326
2022,1347,Radford,1985,2024,247,27.0,9.0,0.3333333333333333,36.410232524926926
2022,1348,Rhode Island,1985,2024,248,30.0,14.0,0.4666666666666667,56.71251118420416
2022,1349,Rice,1985,2024,249,30.0,14.0,0.4666666666666667,45.82074479459072
2022,1350,Richmond,1985,2024,250,35.0,23.0,0.6571428571428571,67.52448710824407
2022,1351,Rider,1985,2024,251,32.0,13.0,0.40625,41.41057828743095
2022,1352,Robert Morris,1985,2024,252,31.0,7.0,0.22580645161290322,34.261765757099795
2022,1353,Rutgers,1985,2024,253,31.0,18.0,0.5806451612903226,74.53888657112455
2022,1354,S Carolina St,1985,2024,254,28.0,12.0,0.42857142857142855,21.82378891428253
2022,1355,S Dakota St,2006,2024,255,32.0,28.0,0.875,67.6461622403271
2022,1356,S Illinois,1985,2024,256,30.0,15.0,0.5,52.17767563265447
2022,1357,Sacred Heart,2000,2024,257,29.0,9.0,0.3103448275862069,32.12819702840281
2022,1358,Sam Houston St,1987,2024,258,30.0,16.0,0.5333333333333333,52.34354121705434
2022,1359,Samford,1985,2024,259,29.0,18.0,0.6206896551724138,42.48028970700871
2022,1360,San Diego,1985,2024,260,29.0,13.0,0.4482758620689655,44.35229351907407
2022,1361,San Diego St,1985,2024,261,31.0,23.0,0.7419354838709677,79.92520036307911
2022,1362,San Francisco,1986,2024,262,32.0,23.0,0.71875,68.60504106546563
2022,1363,San Jose St,1985,2024,263,30.0,7.0,0.23333333333333334,32.73759280865811
2022,1364,UC Santa Barbara,1985,2024,264,26.0,15.0,0.5769230769230769,57.73007370104541
2022,1365,Santa Clara,1985,2024,265,32.0,21.0,0.65625,59.66761152873215
2022,1366,Savannah St,2003,2019,266,0.0,0.0,0.0,50.0
2022,1367,SC Upstate,2008,2024,267,28.0,12.0,0.42857142857142855,30.946763311108455
2022,1368,SE Louisiana,1985,2024,268,29.0,15.0,0.5172413793103449,33.47828584873601
2022,1369,SE Missouri St,1992,2024,269,30.0,12.0,0.4,38.31727581581474
2022,1370,Seattle,2009,2024,270,30.0,21.0,0.7,53.05448699943861
2022,1371,Seton Hall,1985,2024,271,30.0,20.0,0.6666666666666666,77.42935802900678
2022,1372,SF Austin,1987,2024,272,27.0,18.0,0.6666666666666666,57.135665044006416
2022,1373,Siena,1985,2024,273,29.0,15.0,0.5172413793103449,46.41265915703292
2022,1374,SMU,1985,2024,274,31.0,23.0,0.7419354838709677,71.5157319109243
2022,1375,South Alabama,1985,2024,275,26.0,15.0,0.5769230769230769,50.86226191415693
2022,1376,South Carolina,1985,2024,276,30.0,17.0,0.5666666666666667,63.714192496748325
2022,1377,South Dakota,2009,2024,277,29.0,17.0,0.5862068965517241,51.124788080792285
2022,1378,South Florida,1985,2024,278,31.0,8.0,0.25806451612903225,46.06120330430551
2022,1379,Southern Miss,1985,2024,279,31.0,5.0,0.16129032258064516,29.947235649515576
2022,1380,Southern Univ,1985,2024,280,29.0,15.0,0.5172413793103449,35.86342567777366
2022,1381,Southern Utah,1989,2024,281,29.0,18.0,0.6206896551724138,52.49003528258724
2022,1382,St Bonaventure,1985,2024,282,29.0,20.0,0.6896551724137931,68.18038111049012
2022,1383,St Francis NY,1985,2023,283,29.0,9.0,0.3103448275862069,30.232288384882025
2022,1384,St Francis PA,1985,2024,284,29.0,8.0,0.27586206896551724,32.47674180266813
2022,1385,St John's,1985,2024,285,32.0,17.0,0.53125,73.47180034285327
2022,1386,St Joseph's PA,1985,2024,286,30.0,11.0,0.36666666666666664,47.39855272960112
2022,1387,St Louis,1985,2024,287,33.0,22.0,0.6666666666666666,67.8063134392338
2022,1388,St Mary's CA,1985,2024,288,31.0,24.0,0.7741935483870968,76.7621470405391
2022,1389,St Peter's,1985,2024,289,29.0,18.0,0.6206896551724138,50.800625357111
2022,1390,Stanford,1985,2024,290,32.0,16.0,0.5,61.57407264621719
2022,1391,Stetson,1985,2024,291,26.0,7.0,0.2692307692307692,32.87052969957202
2022,1392,Stony Brook,2000,2024,292,30.0,17.0,0.5666666666666667,41.716753353348764
2022,1393,Syracuse,1985,2024,293,33.0,16.0,0.48484848484848486,72.9372683753702
2022,1394,TAM C. Christi,2003,2024,294,30.0,19.0,0.6333333333333333,37.631586277326775
2022,1395,TCU,1985,2024,295,32.0,20.0,0.625,70.67171791144679
2022,1396,Temple,1985,2024,296,29.0,17.0,0.5862068965517241,59.04447994200413
2022,1397,Tennessee,1985,2024,297,33.0,26.0,0.7878787878787878,85.33916432559627
2022,1398,Tennessee St,1985,2024,298,30.0,12.0,0.4,34.133496551522114
2022,1399,Tennessee Tech,1985,2024,299,30.0,9.0,0.3,31.977651018787853
2022,1400,Texas,1985,2024,300,32.0,21.0,0.65625,80.05131467692428
2022,1401,Texas A&M,1985,2024,301,34.0,22.0,0.6470588235294118,70.63163707040673
2022,1402,Texas St,1985,2024,302,25.0,18.0,0.72,58.18876118925512
2022,1403,Texas Tech,1985,2024,303,34.0,25.0,0.7352941176470589,84.57775892822076
2022,1404,TN Martin,1993,2024,304,28.0,6.0,0.21428571428571427,25.556857714902478
2022,1405,Toledo,1985,2024,305,32.0,25.0,0.78125,67.64609218718215
2022,1406,Towson,1985,2024,306,33.0,25.0,0.7575757575757576,58.78658903974912
2022,1407,Troy,1994,2024,307,28.0,17.0,0.6071428571428571,45.72414202579793
2022,1408,Tulane,1985,2024,308,29.0,14.0,0.4827586206896552,56.78866194104933
2022,1409,Tulsa,1985,2024,309,31.0,11.0,0.3548387096774194,55.71142726038947
2022,1410,UTRGV,1985,2024,310,29.0,6.0,0.20689655172413793,35.13140140009132
2022,1411,TX Southern,1985,2024,311,30.0,18.0,0.6,45.276834494828876
2022,1412,UAB,1985,2024,312,32.0,25.0,0.78125,64.77481012122477
2022,1413,UC Davis,2005,2024,313,22.0,12.0,0.5454545454545454,44.417501090676836
2022,1414,UC Irvine,1985,2024,314,23.0,13.0,0.5652173913043478,55.54943857942733
2022,1415,UC Riverside,2002,2024,315,26.0,14.0,0.5384615384615384,49.16121331685902
2022,1416,UCF,1985,2024,316,30.0,18.0,0.6,64.05984282698381
2022,1417,UCLA,1985,2024,317,32.0,25.0,0.78125,80.08919251560619
2022,1418,Louisiana,1985,2024,318,29.0,14.0,0.4827586206896552,50.37771585631286
2022,1419,ULM,1985,2024,319,28.0,10.0,0.35714285714285715,38.513743786784104
2022,1420,UMBC,1987,2024,320,31.0,17.0,0.5483870967741935,46.33797772379326
2022,1421,UNC Asheville,1987,2024,321,27.0,13.0,0.48148148148148145,36.8126617386464
2022,1422,UNC Greensboro,1992,2024,322,30.0,16.0,0.5333333333333333,52.59833315746192
2022,1423,UNC Wilmington,1985,2024,323,30.0,21.0,0.7,48.50456288258063
2022,1424,UNLV,1985,2024,324,31.0,17.0,0.5483870967741935,59.414007034693796
2022,1425,USC,1985,2024,325,33.0,26.0,0.7878787878787878,77.03197907237504
2022,1426,UT Arlington,1985,2024,326,27.0,9.0,0.3333333333333333,44.890379557487094
2022,1427,UT San Antonio,1985,2024,327,28.0,7.0,0.25,39.93281778429488
2022,1428,Utah,1985,2024,328,31.0,11.0,0.3548387096774194,57.51534538907313
2022,1429,Utah St,1985,2024,329,32.0,17.0,0.53125,68.06674108322329
2022,1430,Utah Valley,2005,2024,330,30.0,18.0,0.6,52.54809399413698
2022,1431,UTEP,1985,2024,331,30.0,17.0,0.5666666666666667,49.98059824085979
2022,1432,Utica,1985,1987,332,0.0,0.0,0.0,50.0
2022,1433,VCU,1985,2024,333,30.0,21.0,0.7,69.41164764110766
2022,1434,Valparaiso,1985,2024,334,30.0,12.0,0.4,47.86195620194421
2022,1435,Vanderbilt,1985,2024,335,33.0,17.0,0.5151515151515151,64.55645576521768
2022,1436,Vermont,1985,2024,336,32.0,27.0,0.84375,66.67892294207505
2022,1437,Villanova,1985,2024,337,33.0,26.0,0.7878787878787878,88.23753410873829
2022,1438,Virginia,1985,2024,338,32.0,19.0,0.59375,79.04679719082037
2022,1439,Virginia Tech,1985,2024,339,35.0,23.0,0.6571428571428571,79.19207072966421
2022,1440,VMI,1985,2024,340,28.0,13.0,0.4642857142857143,42.158978703788094
2022,1441,W Carolina,1985,2024,341,31.0,10.0,0.3225806451612903,34.63484155393458
2022,1442,W Illinois,1985,2024,342,29.0,14.0,0.4827586206896552,40.55549750870394
2022,1443,WKU,1985,2024,343,30.0,17.0,0.5666666666666667,61.42082400454247
2022,1444,W Michigan,1985,2024,344,28.0,6.0,0.21428571428571427,37.58178640735818
2022,1445,W Salem St,2007,2010,345,0.0,0.0,0.0,50.0
2022,1446,W Texas A&M,1985,1986,346,0.0,0.0,0.0,50.0
2022,1447,Wagner,1985,2024,347,26.0,20.0,0.7692307692307693,46.683846513004255
2022,1448,Wake Forest,1985,2024,348,32.0,23.0,0.71875,71.58110949329591
2022,1449,Washington,1985,2024,349,32.0,17.0,0.53125,59.91661170445592
2022,1450,Washington St,1985,2024,350,33.0,19.0,0.5757575757575758,65.81463364245462
2022,1451,Weber St,1985,2024,351,31.0,19.0,0.6129032258064516,50.740457698993254
2022,1452,West Virginia,1985,2024,352,33.0,16.0,0.48484848484848486,72.92351295237043
2022,1453,WI Green Bay,1985,2024,353,29.0,4.0,0.13793103448275862,32.76365826457754
2022,1454,WI Milwaukee,1991,2024,354,31.0,9.0,0.2903225806451613,34.02923873921469
2022,1455,Wichita St,1985,2024,355,28.0,15.0,0.5357142857142857,68.72893216719703
2022,1456,William & Mary,1985,2024,356,31.0,4.0,0.12903225806451613,31.517393227925865
2022,1457,Winthrop,1987,2024,357,29.0,20.0,0.6896551724137931,55.1240561645009
2022,1458,Wisconsin,1985,2024,358,31.0,24.0,0.7741935483870968,81.21592223518797
2022,1459,Wofford,1996,2024,359,30.0,17.0,0.5666666666666667,53.776968018399515
2022,1460,Wright St,1988,2024,360,33.0,20.0,0.6060606060606061,58.1146985140559
2022,1461,Wyoming,1985,2024,361,32.0,24.0,0.75,60.455988490623724
2022,1462,Xavier,1985,2024,362,31.0,18.0,0.5806451612903226,70.9706240331227
2022,1463,Yale,1985,2024,363,29.0,18.0,0.6206896551724138,61.26002648673985
2022,1464,Youngstown St,1985,2024,364,30.0,16.0,0.5333333333333333,43.59235587123396
2022,1465,Cal Baptist,2019,2024,365,30.0,15.0,0.5,45.02722839607968
2022,1466,North Alabama,2019,2024,366,26.0,5.0,0.19230769230769232,31.712624239007496
2022,1467,Merrimack,2020,2024,367,29.0,13.0,0.4482758620689655,38.783975635578656
2022,1468,Bellarmine,2021,2024,368,29.0,16.0,0.5517241379310345,49.980172430521705
2022,1469,Utah Tech,2021,2024,369,27.0,9.0,0.3333333333333333,39.24546839736847
2022,1470,Tarleton St,2021,2024,370,28.0,11.0,0.39285714285714285,46.66748724096982
2022,1471,UC San Diego,2021,2024,371,27.0,11.0,0.4074074074074074,41.82875968122944
2022,1472,St Thomas MN,2022,2024,372,27.0,7.0,0.25925925925925924,38.27682852928578
2022,1473,Lindenwood,2023,2024,373,0.0,0.0,0.0,50.0
2022,1474,Queens NC,2023,2024,374,0.0,0.0,0.0,50.0
2022,1475,Southern Indiana,2023,2024,375,0.0,0.0,0.0,50.0
2022,1476,Stonehill,2023,2024,376,0.0,0.0,0.0,50.0
2022,1477,TX A&M Commerce,2023,2024,377,0.0,0.0,0.0,50.0
2022,1478,Le Moyne,2024,2024,378,0.0,0.0,0.0,50.0
2023,1101,Abilene Chr,2014,2024,1,26.0,9.0,0.34615384615384615,50.63595779520452
2023,1102,Air Force,1985,2024,2,32.0,14.0,0.4375,44.9448757958111
2023,1103,Akron,1985,2024,3,31.0,20.0,0.6451612903225806,63.78733498687268
2023,1104,Alabama,1985,2024,4,34.0,29.0,0.8529411764705882,88.01736524135129
2023,1105,Alabama A&M,2000,2024,5,30.0,12.0,0.4,26.121995698413215
2023,1106,Alabama St,1985,2024,6,30.0,7.0,0.23333333333333334,17.553570569497282
2023,1107,SUNY Albany,2000,2024,7,29.0,6.0,0.20689655172413793,30.940374907976718
2023,1108,Alcorn St,1985,2024,8,31.0,18.0,0.5806451612903226,38.68060931242597
2023,1109,Alliant Intl,1985,1991,9,0.0,0.0,0.0,50.0
2023,1110,American Univ,1985,2024,10,32.0,17.0,0.53125,35.939714645257
2023,1111,Appalachian St,1985,2024,11,29.0,13.0,0.4482758620689655,49.15433384081227
2023,1112,Arizona,1985,2024,12,34.0,28.0,0.8235294117647058,84.03500423878117
2023,1113,Arizona St,1985,2024,13,34.0,22.0,0.6470588235294118,68.50035105000691
2023,1114,Ark Little Rock,1985,2024,14,29.0,8.0,0.27586206896551724,33.258259004886824
2023,1115,Ark Pine Bluff,1999,2024,15,27.0,6.0,0.2222222222222222,16.35651531397697
2023,1116,Arkansas,1985,2024,16,33.0,20.0,0.6060606060606061,77.99087958346425
2023,1117,Arkansas St,1985,2024,17,30.0,10.0,0.3333333333333333,38.82638567824564
2023,1118,Armstrong St,1987,1987,18,0.0,0.0,0.0,50.0
2023,1119,Army,1985,2024,19,31.0,15.0,0.4838709677419355,41.652184713996164
2023,1120,Auburn,1985,2024,20,32.0,20.0,0.625,78.99740104760258
2023,1121,Augusta,1985,1991,21,0.0,0.0,0.0,50.0
2023,1122,Austin Peay,1985,2024,22,28.0,6.0,0.21428571428571427,31.686109327419473
2023,1123,Ball St,1985,2024,23,30.0,18.0,0.6,51.4385945353535
2023,1124,Baylor,1985,2024,24,32.0,22.0,0.6875,84.69849395482194
2023,1125,Belmont,2000,2024,25,31.0,20.0,0.6451612903225806,61.04214185474716
2023,1126,Bethune-Cookman,1985,2024,26,30.0,10.0,0.3333333333333333,22.773886082373096
2023,1127,Binghamton,2002,2024,27,29.0,11.0,0.3793103448275862,34.44832417750733
2023,1128,Birmingham So,2003,2006,28,0.0,0.0,0.0,50.0
2023,1129,Boise St,1985,2024,29,32.0,23.0,0.71875,73.5063134234091
2023,1130,Boston College,1985,2024,30,33.0,16.0,0.48484848484848486,61.34306868699994
2023,1131,Boston Univ,1985,2024,31,31.0,14.0,0.45161290322580644,41.56183108330926
2023,1132,Bowling Green,1985,2024,32,29.0,9.0,0.3103448275862069,41.333787432537946
2023,1133,Bradley,1985,2024,33,33.0,24.0,0.7272727272727273,65.365714857761
2023,1134,Brooklyn,1985,1992,34,0.0,0.0,0.0,50.0
2023,1135,Brown,1985,2024,35,27.0,14.0,0.5185185185185185,48.40276716158468
2023,1136,Bryant,2009,2024,36,28.0,15.0,0.5357142857142857,45.76148850727631
2023,1137,Bucknell,1985,2024,37,31.0,11.0,0.3548387096774194,34.00822554954557
2023,1138,Buffalo,1992,2024,38,30.0,13.0,0.43333333333333335,53.40621228265705
2023,1139,Butler,1985,2024,39,32.0,14.0,0.4375,61.54237075546594
2023,1140,BYU,1985,2024,40,32.0,17.0,0.53125,67.2789351614497
2023,1141,C Michigan,1985,2024,41,29.0,8.0,0.27586206896551724,34.8036826186581
2023,1142,Cal Poly,1995,2024,42,31.0,6.0,0.1935483870967742,28.61243022802323
2023,1143,California,1985,2024,43,32.0,3.0,0.09375,43.76338836776233
2023,1144,Campbell,1985,2024,44,32.0,14.0,0.4375,39.05173968978184
2023,1145,Canisius,1985,2024,45,29.0,9.0,0.3103448275862069,38.536018942732895
2023,1146,Cent Arkansas,2007,2024,46,30.0,8.0,0.26666666666666666,28.304126418337418
2023,1147,Centenary,1985,2011,47,0.0,0.0,0.0,50.0
2023,1148,Central Conn,1987,2024,48,32.0,10.0,0.3125,27.363606514255665
2023,1149,Charleston So,1985,2024,49,29.0,8.0,0.27586206896551724,24.017000779273033
2023,1150,Charlotte,1985,2024,50,32.0,18.0,0.5625,52.77071357924042
2023,1151,Chattanooga,1985,2024,51,32.0,15.0,0.46875,50.98047312848938
2023,1152,Chicago St,1985,2024,52,27.0,7.0,0.25925925925925924,25.074007790808977
2023,1153,Cincinnati,1985,2024,53,32.0,20.0,0.625,68.54829615715602
2023,1154,Citadel,1985,2024,54,31.0,9.0,0.2903225806451613,31.742105631572315
2023,1155,Clemson,1985,2024,55,33.0,23.0,0.696969696969697,76.58568349328766
2023,1156,Cleveland St,1985,2024,56,32.0,20.0,0.625,51.9795057135038
2023,1157,Coastal Car,1987,2024,57,28.0,8.0,0.2857142857142857,39.31257633543352
2023,1158,Col Charleston,1992,2024,58,33.0,30.0,0.9090909090909091,65.4786636153188
2023,1159,Colgate,1985,2024,59,33.0,25.0,0.7575757575757576,63.81429384364101
2023,1160,Colorado,1985,2024,60,33.0,17.0,0.5151515151515151,68.61538124981453
2023,1161,Colorado St,1985,2024,61,32.0,14.0,0.4375,59.56887007432901
2023,1162,Columbia,1985,2024,62,27.0,5.0,0.18518518518518517,23.576013818781774
2023,1163,Connecticut,1985,2024,63,33.0,25.0,0.7575757575757576,85.20261382723308
2023,1164,Coppin St,1986,2024,64,32.0,9.0,0.28125,23.288773208272502
2023,1165,Cornell,1985,2024,65,26.0,15.0,0.5769230769230769,49.412777319922185
2023,1166,Creighton,1985,2024,66,33.0,21.0,0.6363636363636364,80.89014512373893
2023,1167,CS Bakersfield,2008,2024,67,31.0,9.0,0.2903225806451613,35.29960832525228
2023,1168,CS Fullerton,1985,2024,68,31.0,18.0,0.5806451612903226,52.98377426466131
2023,1169,CS Northridge,1991,2024,69,30.0,5.0,0.16666666666666666,27.73226299069789
2023,1170,CS Sacramento,1992,2024,70,30.0,12.0,0.4,36.706490451905466
2023,1171,Dartmouth,1985,2024,71,26.0,8.0,0.3076923076923077,38.96061486794957
2023,1172,Davidson,1985,2024,72,31.0,15.0,0.4838709677419355,64.51898084873231
2023,1173,Dayton,1985,2024,73,34.0,22.0,0.6470588235294118,70.9256578189187
2023,1174,Delaware,1985,2024,74,32.0,16.0,0.5,48.921277715487946
2023,1175,Delaware St,1985,2024,75,28.0,5.0,0.17857142857142858,6.474083888041335
2023,1176,Denver,1999,2024,76,30.0,13.0,0.43333333333333335,35.305613568211996
2023,1177,DePaul,1985,2024,77,33.0,10.0,0.30303030303030304,57.89358782758018
2023,1178,Detroit,1985,2024,78,32.0,13.0,0.40625,47.610077373434635
2023,1179,Drake,1985,2024,79,33.0,26.0,0.7878787878787878,72.36995521669311
2023,1180,Drexel,1985,2024,80,31.0,16.0,0.5161290322580645,48.838927087765086
2023,1181,Duke,1985,2024,81,34.0,26.0,0.7647058823529411,86.88737062897115
2023,1182,Duquesne,1985,2024,82,32.0,20.0,0.625,53.83351008873946
2023,1183,E Illinois,1985,2024,83,29.0,7.0,0.2413793103448276,27.088448365148366
2023,1184,E Kentucky,1985,2024,84,30.0,17.0,0.5666666666666667,46.115769925234275
2023,1185,E Michigan,1985,2024,85,30.0,7.0,0.23333333333333334,35.637863230411284
2023,1186,E Washington,1985,2024,86,31.0,21.0,0.6774193548387096,54.945312804983644
2023,1187,East Carolina,1985,2024,87,33.0,16.0,0.48484848484848486,51.28191493358791
2023,1188,SIUE,2009,2024,88,30.0,16.0,0.5333333333333333,37.08392478787728
2023,1189,Elon,2000,2024,89,30.0,6.0,0.2,34.78378378440226
2023,1190,ETSU,1985,2024,90,30.0,10.0,0.3333333333333333,43.786216962206666
2023,1191,Evansville,1985,2024,91,32.0,5.0,0.15625,31.8697451719285
2023,1192,F Dickinson,1985,2024,92,32.0,17.0,0.53125,36.80729046745975
2023,1193,Fairfield,1985,2024,93,30.0,12.0,0.4,39.941014984780125
2023,1194,FL Atlantic,1994,2024,94,32.0,29.0,0.90625,68.59802411764505
2023,1195,FL Gulf Coast,2008,2024,95,31.0,16.0,0.5161290322580645,46.30374197254194
2023,1196,Florida,1985,2024,96,32.0,16.0,0.5,69.80895064887036
2023,1197,Florida A&M,1985,2024,97,27.0,5.0,0.18518518518518517,22.367131082322402
2023,1198,Florida Intl,1988,2024,98,30.0,12.0,0.4,41.038890174006355
2023,1199,Florida St,1985,2024,99,32.0,9.0,0.28125,58.686456471457035
2023,1200,Fordham,1985,2024,100,33.0,25.0,0.7575757575757576,57.80876142377893
2023,1201,Fresno St,1985,2024,101,30.0,10.0,0.3333333333333333,52.81893467689443
2023,1202,Furman,1985,2024,102,31.0,24.0,0.7741935483870968,64.72629727883013
2023,1203,G Washington,1985,2024,103,31.0,15.0,0.4838709677419355,47.73056995470991
2023,1204,Ga Southern,1985,2024,104,30.0,14.0,0.4666666666666667,44.27147654257587
2023,1205,Gardner Webb,2003,2024,105,29.0,13.0,0.4482758620689655,42.117153901458465
2023,1206,George Mason,1985,2024,106,33.0,20.0,0.6060606060606061,58.22520793840293
2023,1207,Georgetown,1985,2024,107,32.0,7.0,0.21875,50.136821715838636
2023,1208,Georgia,1985,2024,108,32.0,16.0,0.5,55.33526113588995
2023,1209,Georgia St,1985,2024,109,28.0,7.0,0.25,42.238364786135236
2023,1210,Georgia Tech,1985,2024,110,31.0,13.0,0.41935483870967744,62.24022222915701
2023,1211,Gonzaga,1985,2024,111,32.0,27.0,0.84375,95.1106737927357
2023,1212,Grambling,1985,2024,112,31.0,22.0,0.7096774193548387,42.03240381154062
2023,1213,Grand Canyon,2014,2024,113,32.0,21.0,0.65625,59.93969505695431
2023,1214,Hampton,1996,2024,114,31.0,7.0,0.22580645161290322,25.79831697748969
2023,1215,Hardin-Simmons,1985,1990,115,0.0,0.0,0.0,50.0
2023,1216,Hartford,1985,2023,116,25.0,2.0,0.08,24.030012656450722
2023,1217,Harvard,1985,2024,117,26.0,12.0,0.46153846153846156,49.438074263997095
2023,1218,Hawaii,1985,2024,118,32.0,21.0,0.65625,52.88341237331633
2023,1219,High Point,2000,2024,119,29.0,12.0,0.41379310344827586,31.825911091901276
2023,1220,Hofstra,1985,2024,120,32.0,23.0,0.71875,60.73038430536468
2023,1221,Holy Cross,1985,2024,121,30.0,8.0,0.26666666666666666,28.73702967338933
2023,1222,Houston,1985,2024,122,34.0,31.0,0.9117647058823529,90.21571709241098
2023,1223,Houston Chr,1985,2024,123,29.0,7.0,0.2413793103448276,21.127178519231464
2023,1224,Howard,1985,2024,124,31.0,19.0,0.6129032258064516,37.41937283795623
2023,1225,Idaho,1985,2024,125,30.0,8.0,0.26666666666666666,25.689751296063775
2023,1226,Idaho St,1985,2024,126,30.0,9.0,0.3,34.33637744740399
2023,1227,IL Chicago,1985,2024,127,31.0,11.0,0.3548387096774194,41.25986035360043
2023,1228,Illinois,1985,2024,128,32.0,20.0,0.625,78.57475320826481
2023,1229,Illinois St,1985,2024,129,32.0,11.0,0.34375,41.97822255683914
2023,1230,Incarnate Word,2014,2024,130,28.0,9.0,0.32142857142857145,20.593543705002887
2023,1231,Indiana,1985,2024,131,33.0,22.0,0.6666666666666666,77.62976700029176
2023,1232,Indiana St,1985,2024,132,33.0,21.0,0.6363636363636364,58.348216484595966
2023,1233,Iona,1985,2024,133,34.0,27.0,0.7941176470588235,64.37982328679595
2023,1234,Iowa,1985,2024,134,32.0,19.0,0.59375,78.1241261108525
2023,1235,Iowa St,1985,2024,135,32.0,19.0,0.59375,75.45655408078656
2023,1236,PFW,2003,2024,136,30.0,15.0,0.5,44.33307032369699
2023,1237,IUPUI,1999,2024,137,30.0,3.0,0.1,20.195177075137977
2023,1238,Jackson St,1985,2024,138,33.0,14.0,0.42424242424242425,33.331817969364906
2023,1239,Jacksonville,1985,2024,139,26.0,10.0,0.38461538461538464,41.5821717196126
2023,1240,Jacksonville St,1996,2024,140,28.0,10.0,0.35714285714285715,45.86509976888186
2023,1241,James Madison,1985,2024,141,30.0,19.0,0.6333333333333333,53.58460733632526
2023,1242,Kansas,1985,2024,142,34.0,27.0,0.7941176470588235,89.37333818753407
2023,1243,Kansas St,1985,2024,143,32.0,23.0,0.71875,75.54441687257338
2023,1244,Kennesaw,2006,2024,144,31.0,23.0,0.7419354838709677,46.680010119845235
2023,1245,Kent,1985,2024,145,32.0,26.0,0.8125,68.36940862351517
2023,1246,Kentucky,1985,2024,146,32.0,21.0,0.65625,81.32212509072048
2023,1247,La Salle,1985,2024,147,34.0,15.0,0.4411764705882353,47.497122290271705
2023,1248,Lafayette,1985,2024,148,34.0,11.0,0.3235294117647059,37.30982635585406
2023,1249,Lamar,1985,2024,149,28.0,6.0,0.21428571428571427,21.522176818645406
2023,1250,Lehigh,1985,2024,150,28.0,14.0,0.5,38.852136631548234
2023,1251,Liberty,1989,2024,151,31.0,23.0,0.7419354838709677,61.84675095248605
2023,1252,Lipscomb,2003,2024,152,30.0,17.0,0.5666666666666667,48.262180302448755
2023,1253,Long Beach St,1985,2024,153,31.0,15.0,0.4838709677419355,47.088953966207356
2023,1254,LIU Brooklyn,1985,2024,154,27.0,1.0,0.037037037037037035,23.577063569444917
2023,1255,Longwood,2005,2024,155,30.0,18.0,0.6,45.26753813285808
2023,1256,Louisiana Tech,1985,2024,156,30.0,12.0,0.4,53.43338213781203
2023,1257,Louisville,1985,2024,157,32.0,4.0,0.125,52.56316748712945
2023,1258,Loy Marymount,1985,2024,158,30.0,18.0,0.6,57.042106783448006
2023,1259,Loyola MD,1985,2024,159,31.0,11.0,0.3548387096774194,36.09903707701936
2023,1260,Loyola-Chicago,1985,2024,160,31.0,10.0,0.3225806451612903,53.518429027721595
2023,1261,LSU,1985,2024,161,33.0,14.0,0.42424242424242425,63.82977774492099
